Accession,luminal protein estrus,luminal protein 0.5,luminal protein 1.5,luminal protein 2.5
Q923L6,0.598864316411867,0.5099109714768185,0.590750664926501,0.6144565055470365
B0V3P6,0.5252248597482307,0.5142880467479197,0.5185818388146207,0.49010137849574525
Q5U5V2,0.5087225667304354,0.4823068819784934,0.5089929087099833,0.5390917537235772
Q9D554,0.5203298653005043,0.5291513504780548,0.5299482947396837,0.5410115826539362
Q91YH5,0.6903278913374754,0.6748536886067965,0.6944234744447405,0.6943850335291418
A0A0A0MQ99,0.5113960358346511,0.4831740469189795,0.5126827411619752,0.5725271498938654
Q8CGY8,0.5881671440632407,0.5356640183976455,0.5820712911028217,0.5990761804371343
A0A075B5R2,0.0,0.0,0.5191901533466502,0.5347553080976916
P61963,0.5913453669732995,0.5189041779933309,0.571304428429821,0.6045932109698675
Q62172,0.4752389501101641,0.4446714061341223,0.4865637585465869,0.44812215929261046
Q9CW03,0.5057105997185293,0.0,0.5065342348252317,0.5252172134763909
Q80UP3,0.0,0.43749557521038185,0.0,0.49114409646934915
Q9D0K2,0.5861839633049941,0.6015316572675552,0.5397066804796007,0.0
P29452,0.5640744890877889,0.5616765350346375,0.5957409401296596,0.5700043900473593
Q06180,0.0,0.5066241359979106,0.0,0.0
P62858,0.5209514930130172,0.5942619983216575,0.5873985101184964,0.6108277371956858
Q80V42,0.4762644958443839,0.5907015929467009,0.5595598316001419,0.5116586310551912
Q8VC03,0.0,0.0,0.44018951467574613,0.4640187464830542
P56389,0.5673755936773334,0.5557035124729648,0.5469275536483565,0.5499805947730765
P01132,0.0,0.6247884898486963,0.5833420001621608,0.0
D6RFU9,0.5663468871562841,0.5279670497000817,0.5346999724445325,0.5633137609949288
A2AJI0,0.5008750295785962,0.414387661427053,0.48774443505297804,0.4554836113301531
Q9D0B6,0.6028152971230171,0.5711938222982244,0.6027720228288953,0.6163131963829589
Q91X43,0.4309223266976859,0.4027298226621461,0.4479681418434251,0.475847528309139
P35585,0.5812173842593182,0.5331916944901391,0.5872810086270307,0.626645022684977
P54116,0.5931492695106559,0.6277781740226217,0.5995464121911908,0.6206512471076753
Q05144,0.5793408333554738,0.5353529171202326,0.5755427373934391,0.0
Q99L20,0.682350898117595,0.6515661878971502,0.6619845822452073,0.6675513278855628
O88842,0.5270683239756122,0.5303024310754406,0.5451632586610632,0.5374126125671769
Q9JMH9,0.639832023274316,0.6307680284388135,0.6381691788486474,0.6531183589247859
P21570,0.5477938929515764,0.5868212942081629,0.5708590967542096,0.5772498199507567
Q8BIJ7,0.5187669183936604,0.0,0.5015732323992005,0.5210105770099883
E9Q6J5,0.4055473093669348,0.0,0.0,0.0
P62313,0.602483062069812,0.5841502809962904,0.5935859640381348,0.0
Q8CAK3,0.5292880361574164,0.40861406255235805,0.5189032678396427,0.541515465654274
Q9R269,0.0,0.0,0.0,0.5412835037949572
P54103,0.5376913308559169,0.4816192028362509,0.5226305219966755,0.5410394640972528
Q61475,0.0,0.5832276254148289,0.0,0.0
E9QP49,0.4993750179096021,0.5012513781682457,0.5069142650119992,0.5289431579167764
Q8CD15,0.5971084205818047,0.0,0.5589111084714702,0.5650704495160866
O89017,0.5615448714360265,0.5171016619206386,0.5599691947498664,0.5783283456453208
Q9QXB9,0.6069286882823987,0.5564276215201625,0.5975074585144052,0.6035528969739112
A2API8,0.5313303988110167,0.4786396302940815,0.5322418390043201,0.5706264402448096
Q3UPH1,0.5702213634054364,0.5560681997444352,0.5717430717307478,0.5839968120401302
Q08189,0.6285462469148467,0.6424805621338833,0.5599780410723992,0.6004108186368495
Q63918,0.5498582811380788,0.5261880964946912,0.5525243376865328,0.573419474880574
Q9D708,0.5682329348737339,0.5238260874219763,0.5611213991857048,0.5874338795794775
Q9D309,0.4666950460545781,0.5383146660511916,0.5107765955489844,0.5134484181012737
P28653,0.5935769270515827,0.5345450005181994,0.5674449793193647,0.5822247749546741
Q80WT5,0.5815056579782666,0.5547977371798328,0.5826512750997699,0.6096295536387235
Q9D1R9,0.6374573606858566,0.6187721088897978,0.6255694564379534,0.6431970012418262
A0A0R4J0R1,0.5306628641010109,0.0,0.5529068227800887,0.5601512556865066
Q8BHD7,0.5353970771934629,0.4934148447159929,0.5654296990625142,0.5844639143969808
A0A1L1SS27,0.5349409988547985,0.5251711402318066,0.534831742738977,0.5628491470325251
Q9DB16,0.0,0.46400510298810344,0.0,0.0
P01680,0.5434386963990214,0.5353450188957262,0.5671169028502973,0.5645793405652438
G5E911,0.6081123118107215,0.6173203152505763,0.5972919375116449,0.617218386726906
P51949,0.4800999190855975,0.4589812364612042,0.0,0.49594572491563926
E0CYW1,0.5951833065773195,0.5799320343247848,0.5925954050326118,0.613445373737908
Q6ZWV7,0.6310782253733817,0.6225061993900715,0.6348460721501529,0.6420284591409376
Q8VD75,0.5969796247712743,0.5419917990304597,0.5983162686602276,0.6078784736620515
Q8CF89,0.4923073632444283,0.4596169765752755,0.4981435060454318,0.5301036972951423
A0A2R8VHF9,0.4592306048450912,0.5228752949865261,0.5250957228950769,0.5237273760565144
Q8R5F8,0.6467721421602329,0.6366687800024761,0.6384849137674589,0.6326665720972393
Q9D0B0,0.5212109465910597,0.5138538170757057,0.5719308762441795,0.5766208309524722
F8VPP8,0.5618794907578489,0.5259019460338781,0.5421475943409546,0.5714730098302881
Q9DB34,0.5385978304594673,0.5002114997156161,0.5365788525905094,0.0
Q6A026,0.4704449865527466,0.0,0.0,0.5123632942665719
A0A0A0MQF5,0.5331966625719475,0.5454443704789615,0.49841309577645443,0.553547723565906
Q8R550,0.6389710371636557,0.6300823596821798,0.650708916966775,0.6777303939692714
A0A0A6YXN4,0.0,0.5081215386691008,0.0,0.5612995038369577
Q9JK23,0.0,0.5073240617712075,0.0,0.0
Q99M31,0.5973534022036567,0.5783071127447001,0.6632137592479829,0.6707696354915567
Q7TQK5,0.534047702788359,0.0,0.5549133810097368,0.5675627366342947
Q8CGF7,0.5972166163551034,0.5609905473043691,0.5919697468785584,0.6316786127780886
Q8VE70,0.6057351434524976,0.606273898950013,0.6017438278517677,0.6172844148634314
P62274,0.6347947293589512,0.6141835629928865,0.6127147561147362,0.6096399209541089
Q9JJI8,0.5998991641609551,0.5212445464585439,0.5737635649675774,0.5638058804840713
P08207,0.6008433948435099,0.6497361024411739,0.6634147262656637,0.6815582768723039
Q3V140,0.0,0.5575635027320941,0.5499877132906771,0.5611212020274576
Q8BXC6,0.5608299737187098,0.533135592043491,0.5607308958604474,0.538472936140087
Q60575,0.5504396278214757,0.5075170926643822,0.5505721581326906,0.0
Q60960,0.5858033553453821,0.5064220544312187,0.5847987714501732,0.6090709894728034
Q8VHN8,0.5053765343454393,0.0,0.0,0.5347581301757904
A0A0B4J1J5,0.5533462260511159,0.5365111722753548,0.563118377350613,0.6117187050027488
Q7TPR4,0.6176762202327776,0.6006452012026977,0.6065847292668638,0.6240869168605555
Q924Y0,0.0,0.0,0.0,0.5441810675867841
Q91WP0,0.5252506526525851,0.5038954031324522,0.5328553646974443,0.5380513733404495
Q8R5J9,0.6478401329335405,0.5936266419780213,0.5882359390166696,0.6185548878815417
E9QKI4,0.47408219697433873,0.0,0.46845159027404215,0.49261946315809235
Q9EQI5,0.5330601484535932,0.5293714838757946,0.5776160182025151,0.5822356910387926
Q99LN9,0.5854791393587424,0.0,0.0,0.0
Q61749,0.5557612115625096,0.5346377623032708,0.5612202411375189,0.5878551427554555
Q3T9E4,0.573877588631525,0.5295242584521759,0.5795062463238433,0.5960493640938642
G3UYF9,0.5837805646519101,0.5461930493090278,0.5731737370070492,0.5765270552069103
Q8CIH9,0.5013438088186226,0.0,0.5154550442479338,0.0
P09671,0.5641336923868155,0.5615127924209372,0.5671148430890465,0.5793776593653688
Q8CCP0,0.4622723676348658,0.0,0.4583569940809823,0.4639881289889673
A0A6I8MWX0,0.38830760410986565,0.42755565178065497,0.5623472074653545,0.5559566918586601
Q80XU3,0.6545984530310771,0.6377337058109498,0.6640899270373901,0.6473382464894105
Q91UZ5,0.5977524482717214,0.5382903579398659,0.6049816169628295,0.5909120439245182
Q61878,0.5722637035062483,0.4971367005918396,0.5250331226070533,0.5996853036102013
P01901,0.451958571631783,0.4538445808637398,0.5349457220607632,0.0
Q924H7,0.46800754696548297,0.0,0.0,0.45903051292225694
Q99KN1,0.0,0.5456678185165913,0.0,0.0
Q99J99,0.6073032153361949,0.5524955418595706,0.6044579045064437,0.6202326908484648
E9PWC8,0.47255122346205025,0.5889330334930452,0.48581052393023116,0.5126306249983504
Q9CQ71,0.5222002810498044,0.0,0.49817341810298854,0.5607115513680535
Q9Z120,0.5732243407533779,0.5597884239176029,0.5888606422852964,0.5862787210748792
Q99M51,0.6205218534010609,0.5795887891824748,0.6188769352647904,0.6417521743853516
P62835,0.5613429413705351,0.5269254304375512,0.0,0.5462181249570217
Q3UMB9,0.5764275396303058,0.46446565332508727,0.6279139386699175,0.6222977185853594
Q9WUP7,0.6164291932861831,0.5209049062108445,0.6388271720516061,0.6487242489465642
Q8CGE8,0.5495715090912706,0.5613543427486264,0.5748917752444118,0.571068288549896
O08848,0.56674248859016,0.5315757538122552,0.5548100627105178,0.5838260316297228
Q3UYI5,0.5398756494416868,0.52181823085965,0.5111184343245074,0.0
Q9JLM8,0.6391092873351935,0.6198770608975757,0.6242878622112789,0.6429091200012039
Q9ET66,0.6870553215741177,0.6500918744551643,0.681150481526136,0.6924467023008983
E9PYG6,0.5197311255702752,0.4975659770698014,0.0,0.0
Q91WN1,0.5028451552467093,0.5577040425955725,0.5281744854572588,0.5271907455499574
P04627,0.5504023310624864,0.5102882070124779,0.5080885364800073,0.5383511847322034
Q8R2I5,0.5213616284001544,0.5851029820095177,0.0,0.0
Q9DCB1,0.42510613352038085,0.0,0.0,0.4864255257605444
Q3UGR5,0.5677235849787359,0.5475378328556094,0.5518117024424015,0.5626737341417517
Q8BGW1,0.5449180788966664,0.0,0.5432106348869877,0.5577353818434252
P02089,0.5328781506832195,0.0,0.5876470366154207,0.6044257134491807
Q9D071,0.4939844179581109,0.0,0.0,0.5076578901929721
P17047,0.614777960380052,0.5720686804590882,0.6112011413227544,0.6151023855807937
P62254,0.5671109582459912,0.5570647232687767,0.5675647885488821,0.5627898827181286
O88968,0.6441945405591355,0.6270255567527792,0.6546988547812562,0.576430129093464
A0A338P7L8,0.5522947106916662,0.5337493877053411,0.5500685448606252,0.6009810921359525
O88384,0.5098427572591183,0.0,0.5086980353267129,0.5464157857698169
Q80TM9,0.5796517474320554,0.5789046162384199,0.5784209780834514,0.6067163794563063
O35551,0.6067818588083184,0.556727931376177,0.5889473947517316,0.6247381352832946
P51660,0.5371480070728234,0.0,0.5301317148319933,0.521417292599387
P34928,0.5652978152142666,0.5395884635682586,0.6273018750492062,0.6246375658515558
Q9JHK5,0.6818559552468662,0.6574816567161629,0.6945875744733858,0.6647449206200844
Q6NZC7,0.6541057777365351,0.6184287611069179,0.6744144235223937,0.6530386978027733
Q8K205,0.608920308410967,0.6275486915502743,0.6083702375448837,0.6341903441383553
Q8BR90,0.5254654671171921,0.0,0.5586992212046713,0.0
Q64478,0.6770260923279646,0.6661808521418703,0.6915170262159875,0.6501881029282813
A0A0G2JE31,0.0,0.0,0.0,0.5247180953154229
Q9QUJ7,0.45449259438633594,0.4536832441013415,0.0,0.0
Q91YP2,0.5939534770861721,0.5686571030679533,0.577595559196237,0.6106693500954277
Q9JL16,0.5049963473565486,0.4674015155135171,0.5448561219902904,0.5609976413950508
Q7TN75,0.47520016929225495,0.5173888152356129,0.5112176130085986,0.5352765974567186
Q00899,0.5124683265117748,0.4999195956408978,0.526269282168331,0.0
Q9D115,0.6117527158280417,0.5947075654717742,0.5789712281168644,0.5986737960834755
Q60996,0.513221777292468,0.554274056329611,0.5171255995520152,0.5535843257385777
P29416,0.6042676226524579,0.5698037511926651,0.5842101192518638,0.6124030722875557
Q8BVW0,0.4544405604105027,0.0,0.4507359053196083,0.4714890052092587
Q9Z331,0.0,0.0,0.0,0.5725752606052265
Q9D9V4,0.0,0.0,0.4967417374330667,0.5185556504843889
Q61595,0.45832576416027593,0.4249983388240551,0.4206188723262772,0.0
Q61687,0.5178649022454092,0.5257220311705911,0.5195653571633919,0.5271335835703376
P61961,0.6279344734832688,0.6047631304591419,0.6245778766532478,0.6424101999416104
A0A338P7B7,0.6367386118728949,0.5996627159659714,0.631927406277255,0.6479877419752859
Q60749,0.618387602631096,0.6408190213924089,0.6068508098292449,0.6131539686053347
Q497I4,0.6912161896947363,0.6943952492073032,0.6918322366442657,0.6865502188572378
P62843,0.6574781618022861,0.6510181167722271,0.6726488961418039,0.674180208796536
Q9D6N1,0.5265706339330701,0.5082270018924093,0.5262086057849812,0.5258009309822144
Q9CZX0,0.528650910356411,0.524861816693646,0.5538791312429705,0.5647550219176685
P98083,0.4940410168193572,0.4644297868065331,0.4753942528841795,0.0
Q6P3D0,0.5911261323525553,0.4842005166024387,0.5749995389944964,0.5875994184779997
A0A0G2JFA8,0.5713402389147537,0.569685518422954,0.6057941303056286,0.6088641375284475
Q9JIK5,0.6081141041387386,0.5849109863353229,0.6134575164519457,0.6276052050785182
Q99K28,0.5414263373470916,0.4988988218674798,0.5209216055836544,0.5310637302765935
Q80UU9,0.6186822329617546,0.5227352125632589,0.5815879959208455,0.6110606261731958
Q9Z0F7,0.55435349930174,0.5158872964126351,0.5243812667748078,0.5881360355773544
A0A0A0MQC1,0.6005749462767918,0.5811601924531424,0.6233933776239293,0.6263741902698515
Q8BLY1,0.5454487055177213,0.5233134171029853,0.0,0.562621603146664
Q3TRM8,0.4712984402585869,0.4876530766365934,0.48539397676530993,0.0
P01655,0.5937726261374195,0.5731511946025154,0.5906756881307319,0.5934930512359314
Q9D4I9,0.4536202441308522,0.0,0.4652750719051823,0.510723540568927
Q9WUM5,0.542345306363574,0.5159565992818373,0.5343853079107478,0.5456276884087258
E9QKC6,0.5561559765866296,0.0,0.5262636276109534,0.0
Q99LC8,0.5627078178453516,0.4993947012463848,0.5003712727245803,0.0
Q8C1Y8,0.5542227039602723,0.0,0.5604115062259717,0.0
Q9D5A0,0.7220606662658275,0.7454238771133468,0.7483041574656505,0.7177740731014213
Q8K3A9,0.412930528467908,0.580909444007571,0.41706672694550373,0.4393457364580715
Q9QXD8,0.45439780939368235,0.42341474354460834,0.449406033637933,0.4847494579397947
Q99JP4,0.5546415625154004,0.5283208353820369,0.5285313266491711,0.5435157458132696
P21956,0.563899345564485,0.5531296087666856,0.5580781249518947,0.5818395226674369
Q8K003,0.6347639806349099,0.6102717630360712,0.618445947563273,0.6331274404574982
Q60823,0.6532190875065168,0.612042910518396,0.6479483172747741,0.6487458196820457
A0A494BB18,0.5158098815662554,0.4828837276772359,0.4797588619969581,0.5154404706167965
P98064,0.37190458672122245,0.39068474946889503,0.0,0.0
Q9ES52,0.4804207239681303,0.5075051936489948,0.5141926521873424,0.5362387602394276
A0A075B5Y1,0.0,0.4656400931633845,0.4466887919007949,0.0
Q8R1V4,0.5299295893569533,0.0,0.5118571409606538,0.544975557485047
Q9QY93,0.5301902438514371,0.0,0.5226990487336628,0.5393509586661079
Q9CYU6,0.504912533282812,0.0,0.0,0.5198598939152699
O55142,0.583021863667168,0.5527964162565705,0.5439157911671226,0.5496577908975385
Q8C5N3,0.5717684635832112,0.5718689895772981,0.585708679546412,0.6115108710826123
O88622,0.5481544065931223,0.5478891882464305,0.5585504559469467,0.5548054432024923
Q02789,0.5288518987503971,0.49543607610195406,0.5401122714094101,0.0
A0A075B5R7,0.5499861815558704,0.5323485583861512,0.5852198895371057,0.598007698047358
Q569Z5,0.6409879213589812,0.6057123851917857,0.6422012971451914,0.6738858260165543
Q8CFE8,0.5058995186829871,0.0,0.5008242334419488,0.5323728317097204
H3BJM1,0.44990118354097974,0.4288903153561351,0.4506263399514442,0.48718022645987785
Q6P5B0,0.5288532935640712,0.46399904472673154,0.5260028445987954,0.5737224109857721
Q91YT7,0.5400924398428892,0.5279772414886917,0.0,0.5487657451692322
Q9CU62,0.6928897278750022,0.6697355577426294,0.6875198547990948,0.7100438175265712
Q9JIW9,0.5383053723860597,0.5396282560772684,0.5484823377301403,0.55662321650829
Q9Z0R4,0.5550387472992244,0.5148908391404943,0.5484128439742205,0.5893331451875851
B1AVD2,0.6660016923796289,0.622504640147906,0.6490889511376844,0.7076467708122901
Q8BWR2,0.593377989897342,0.0,0.5641044198381692,0.5042269048962948
P61804,0.5830717660814767,0.0,0.5588866257894641,0.586351792707113
G5E897,0.618384906773837,0.5854801118573836,0.6221821477499839,0.6189359589950993
Q9CQS8,0.5901047866576333,0.537630106244357,0.5658193947529389,0.6025313550012653
Q6NZF1,0.4975351037609142,0.0,0.5347222543871655,0.5348739067606131
Q9D6Z1,0.5515278677241555,0.49144610613198697,0.0,0.575301578862637
Q62077,0.4644528625156576,0.8322563125408747,0.6298037916690428,0.5538564944668704
Q9R0Q6,0.5596978554150194,0.5373943872089953,0.5508421726671059,0.5019004664662293
Q8VEH6,0.49324807718341,0.6091875408090172,0.49240535544833336,0.4986213761543193
Q91VJ2,0.47079033068064097,0.4569665735517378,0.48549307431940497,0.5273884027984226
Q99LU0,0.5924996724129156,0.6600543577378725,0.5626089753735983,0.0
Q810A7,0.557223940802747,0.5087122766346739,0.5550139212333188,0.5725584707961605
A0A075B5T2,0.565596024371326,0.569706405372516,0.5821969641304736,0.5841739369961634
Q9CWS0,0.5354085204964818,0.5448518876611479,0.5631874163763044,0.5132792386389341
Q8BRF7,0.5339158236934111,0.0,0.5059487046219281,0.586697508168635
Q9ESX5,0.5422361114478997,0.0,0.0,0.49903598501618623
Q8VD04,0.46567160018670495,0.44172021767343067,0.4558292935538507,0.48492866741379154
P56387,0.6241198783371467,0.5632544513704978,0.6048409605197939,0.6206715898904575
Q920Q6,0.5508391238484472,0.0,0.5069602740572611,0.5418533219057019
Q923L7,0.5987960928078285,0.5759997720575311,0.618544970369007,0.598237836032166
Q61686,0.5636388210495282,0.5423344156812153,0.5669650457141304,0.5808259638654256
A0A0G2JFE9,0.5610628547728245,0.5694618733000602,0.5673118377386657,0.6047871143917444
Q8BXG3,0.0,0.0,0.0,0.5061793369644264
Q9QZB9,0.5255469398740807,0.49672573698025946,0.0,0.0
Q9JKY5,0.5637526441703404,0.40189045762979175,0.5343108316473866,0.5711389849800161
P97927,0.0,0.4983709394380039,0.5170282332579502,0.5470887713949186
Q8K124,0.0,0.0,0.0,0.4980470282216457
P16294,0.5873594903488849,0.5871261893688433,0.5882007655461337,0.5672217635122485
Q4KML4,0.6638691958108133,0.6275570238244341,0.6482932854810346,0.6621768224558279
Q9CRB2,0.48803412775131655,0.5002127676549135,0.494023272781042,0.5054422302687158
Q8C460,0.5503862629698854,0.5570584803159501,0.599824080220557,0.6017823754680303
Q9ERL7,0.5463222692062293,0.5314575228960038,0.5491531981020303,0.5563501473562573
A0A075B5S6,0.0,0.0,0.5271716138084136,0.5662564143601302
A0A140T8P3,0.5291788396488034,0.5495776112709515,0.5611594955185387,0.5724051830897462
Q91YJ3,0.5544436949805043,0.6205961314910975,0.5309493567218043,0.5472906610321819
O09110,0.48843185535094763,0.0,0.5058794954756513,0.5237773149533214
Q9QYB5,0.0,0.0,0.0,0.5084919597848405
Q6PAR5,0.5305343770572003,0.5150470989893315,0.5168422023367459,0.5390374877647883
P59242,0.5205074836611634,0.47754894090808464,0.4951567786973749,0.5307801323680316
P52927,0.5792456486117545,0.0,0.0,0.0
A0A338P6K2,0.6223694034049259,0.5600944384698648,0.6115279027322674,0.6356991927842393
Q8BFQ4,0.5380962126559441,0.47199289419410145,0.5381725964270205,0.5616391838437288
Q3U0K8,0.4254192017495493,0.4100191439560857,0.44779226436867364,0.47637051897922805
P20108,0.5292845211775941,0.4771460140173505,0.0,0.5303685655613591
Q91V36,0.5770737805989667,0.5752249567169818,0.612394513134351,0.6048644023466943
A0A0A6YWI9,0.5588319830073574,0.5429870649322123,0.602763211752995,0.582619999325801
Q8BI79,0.5172134450676432,0.48049258363878505,0.5053583130588827,0.5297349279135193
Q9D5V6,0.5609425650162999,0.5094375781524435,0.5515813207737407,0.0
Q60715,0.5648822654720425,0.5742365924310247,0.5985512028388509,0.6246459279378116
Q9CQX2,0.6025468102591625,0.5196405153787629,0.5718447052752502,0.5843955138603826
Q60772,0.5914488436712867,0.5412378769609393,0.5843243371797993,0.6089452670686338
P48962,0.5439567780212059,0.0,0.5753104453778897,0.6064099240411567
P12032,0.5361157122351187,0.5697857964321812,0.52530554185266,0.0
C0J8I2,0.0,0.5261140343147321,0.0,0.0
O55091,0.5284521829413468,0.49027219673407346,0.5299342595304494,0.0
Q9CWI3,0.6164924035014617,0.5868628187031998,0.6133593013174368,0.6176971288644721
A0A0R4J0S8,0.0,0.0,0.5230736435227654,0.5671551762706264
Q78PG9,0.5261613980565232,0.50044878618027,0.5299657586982374,0.5637440666680004
P61458,0.6080462827691767,0.5247508343021504,0.6361443949334505,0.6813659012699218
Q5DTM8,0.4433811196520669,0.0,0.0,0.47125737837874404
Q3TWW8,0.6167859604679196,0.6052778218569828,0.6139067875434145,0.6096151316872792
P26450,0.5864697506089702,0.5605943690400965,0.5860312575692693,0.5720375275794274
Q99JF8,0.5769718308496695,0.5539804037283971,0.5718893100114948,0.6115207689946768
Q62522,0.47815942856498844,0.5874965313655695,0.0,0.0
P51863,0.4592296518023746,0.0,0.0,0.45292072494065416
P35293,0.744258052455903,0.7072593988603401,0.732675882905124,0.746293379632841
Q8CDM3,0.8963070784024509,0.8900707114160948,0.903376047343743,0.8998236569140088
Q5SW46,0.0,0.518409302117035,0.0,0.4919553813601675
P97326,0.41511495210914867,0.42407865150716906,0.0,0.4607499795030632
Q61658,0.5986271405866053,0.5630831025106271,0.6001852180494667,0.6454969682333654
Q99JF5,0.5019321800207014,0.5128035335082349,0.499016697762997,0.0
A0A571BF69,0.6071117752545215,0.6406410953176229,0.649932057126541,0.6036502830452085
P14094,0.5362171760368866,0.0,0.5161186522755622,0.5550619356896073
Q9WTL2,0.5529437036469333,0.0,0.5470223809082683,0.5759740570370817
Q9QXK3,0.5593955166379975,0.5205494859618763,0.0,0.0
Q8CHT1,0.46080513164646936,0.5199941788742215,0.5814063058626213,0.0
P39749,0.5404568139950332,0.5176068078187468,0.5462152154898823,0.6388668228168713
Q8CG47,0.0,0.44394105130987876,0.4540906710454325,0.0
P60764,0.5150110790135087,0.0,0.0,0.5377502565480715
Q61335,0.5933186401265997,0.0,0.0,0.6035173327987083
Q8C8T8,0.5812485157949141,0.5473826032314155,0.5675060846111072,0.5892830903723019
Q01147,0.5256672249725199,0.5108631523214444,0.524873759240646,0.0
Q8K212,0.5313316224303578,0.5826584864588489,0.5145562889364189,0.5292341750751293
P49290,0.5105061116007316,0.0,0.5244495603780894,0.5271903729768117
O54950,0.5674938764178391,0.5390510828050602,0.5561357025475747,0.5896719530275859
P97863,0.7651583225689428,0.7539317990942138,0.7848856933366294,0.7964665756650277
Q61754,0.3873464235658841,0.0,0.0,0.4245180460544193
Q8BU04,0.48443998744733624,0.0,0.48305000492008865,0.5082643657395601
P12804,0.0,0.5828506798388883,0.5305858486109993,0.0
Q61084,0.0,0.511963855252597,0.0,0.6580673116407754
O88738,0.4808665990990905,0.4533846358449608,0.4697989591276055,0.5457364064170176
Q8K019,0.4460417535683041,0.4339160742337448,0.44461530604335264,0.48101922089719185
Q6ZWY8,0.7411070427175787,0.7134423851433446,0.7568885582501087,0.7759502727108291
Q61400,0.5463545333281494,0.6824684440890436,0.5456142023948845,0.537750926849754
Q9JK53,0.5448007567876042,0.5000886977963467,0.5550796439667885,0.5386751268439877
A0A075B5N6,0.0,0.5034079849011646,0.5872474511227642,0.550947273370188
Q9WTU6,0.5241748267213812,0.0,0.5638664211521117,0.5736325173805431
D3YWJ4,0.5800915042784164,0.5691843956612767,0.5893595148843155,0.5799966552523006
O35664,0.5419037237779332,0.5710249668490248,0.5594139565564062,0.5572927724177326
A0A1B0GR18,0.5525595753613094,0.0,0.5413983117751455,0.0
O35490,0.0,0.0,0.0,0.5661125498875486
Q4LDF6,0.5389844388501054,0.5253336806728091,0.5497665297285425,0.5760813004653311
P15532,0.6418245908788199,0.7979599453624096,0.6465063734195133,0.6576358898054576
Q8BYN5,0.0,0.0,0.5025939198838846,0.5327844187243084
P97368,0.5440535220450075,0.4658008040189321,0.4839554857420583,0.0
Q8VHK9,0.4680116304503244,0.0,0.0,0.0
Q8BKE9,0.5711608462946995,0.5505824628809695,0.5789333573007357,0.6073218458857469
Q9Z0H3,0.5382555295337228,0.0,0.5263506780901616,0.5625345146035553
Q61789,0.0,0.5367427655180674,0.0,0.0
Q9WUB0,0.5195639009369223,0.47387434384691757,0.4115135699558179,0.5408917541278871
Q9CRC8,0.5250670227412485,0.5588256183260207,0.4775751549479601,0.0
Q9Z2R6,0.5732049476548516,0.5757052685914399,0.5720702442440838,0.5350636857319241
P62862,0.5307451634702424,0.563904556304342,0.5448520374634843,0.5839351964236479
G3X8R0,0.5682379927180518,0.5242556197436816,0.5142190999374485,0.5744035447578408
A2AKN8,0.0,0.5611716695757576,0.0,0.0
B2RXQ2,0.4982070071194326,0.4683939336213013,0.5114496116142697,0.49647976890421314
Q9DAD6,0.6205151256615348,0.6094047370681542,0.6238903043908576,0.6499248486509368
Q921C5,0.6241626044703732,0.6881732254559649,0.7140466294213952,0.6737076752440944
O70138,0.5369995014384574,0.5578585633520623,0.5669552198036664,0.5575747016812876
O70145,0.4821579826216708,0.48030497917333825,0.5110718797012287,0.0
B1AVZ0,0.5248771568859538,0.0,0.5251843744620683,0.5302275385619005
Q9CRT8,0.5125963512617052,0.0,0.5232219959101092,0.5665726706450228
Q8BMJ3,0.5405998727878932,0.5452206337574027,0.0,0.5228203644206336
Q62448,0.5180504808206519,0.49631164852078496,0.5086602942001324,0.5073850575962713
Q9CXG3,0.5194261121817272,0.0,0.0,0.5479831514386463
P63002,0.47791109252559194,0.0,0.5328079216684103,0.5756556012163093
O88522,0.5554395435712886,0.0,0.0,0.5419594862034027
Q8BW96,0.5564119754996785,0.5236548856469592,0.5484059446734129,0.5770143176437069
P61027,0.536294568903626,0.0,0.0,0.5277782896220585
Q80Y55,0.4904036385047761,0.45168453556943833,0.4693973346376566,0.49134556383365197
P46460,0.5348900361497184,0.4256484380567912,0.5092063881529628,0.5337891061833074
Q91WG4,0.5565389161810093,0.526356327636143,0.0,0.0
G5E884,0.4983053714326697,0.4798849990411494,0.5011953227259683,0.5070765482205536
Q8CAS9,0.5420366716195477,0.5372867894059667,0.5260103710326437,0.4994685013583327
Q9D8V0,0.0,0.0,0.0,0.5316714137843463
Q8BP27,0.52777474605799,0.0,0.5272498359254892,0.5449527903398494
Q6PB66,0.5699157113034742,0.5287420269766666,0.568437563636665,0.5938340092136456
Q6PGH1,0.0,0.0,0.0,0.5215806922151507
Q8K1J5,0.4446793105802881,0.0,0.4459746018795645,0.45753537099555025
Q7TT45,0.5672882783411337,0.5320821991638074,0.5186827589577854,0.541168731652551
Q8CFV9,0.5735310557622308,0.5479233905644413,0.5664954208737395,0.5563332021076841
P97496,0.5315393847009984,0.5023917340724685,0.0,0.0
E9Q5F4,0.6280595926792779,0.5748981386358378,0.6199397702071483,0.6354740118684541
Q61210,0.49052508118363014,0.0,0.5087353627502466,0.0
P30415,0.5185220953748729,0.0,0.5394987377218474,0.6110920516043629
Q9R0U0,0.5169941538230617,0.5318888541556468,0.5412516485396476,0.5640160176116875
P98203,0.6257678468041676,0.5998859113872247,0.655885469859421,0.6587196467097564
Q3TMH2,0.5274938743904748,0.48523063931600935,0.5465659885987831,0.5883358941825553
O35071,0.614305490590644,0.6096122179195406,0.6280954135726163,0.6494248459358701
