,IU_Finnerty_Estrus_n1,IU_Finnerty_Estrus_n2,IU_Finnerty_Estrus_n3,IA_Finnerty_Estrus_n1,IA_Finnerty_Estrus_n2,IA_Finnerty_Estrus_n3
Cct3,5.668040603311188,5.241769409357926,5.485195729864186,5.770333959924812,5.926043762605727,5.731504844438042
Glmp,5.290152829423214,5.634090005192295,5.2926405883076075,5.344557130901557,5.228325474393692,5.350605444419265
Tmem79,4.1552019804266935,3.9745488499669914,3.831011583128942,3.5852234730341555,3.599641096274987,3.456184460313733
Smg5,5.146485897203711,5.0799003635810775,5.2413312896167925,5.031795219552639,5.122761087914829,4.843791330480969
Paqr6,2.512003176085897,2.9920198854570437,3.0379116403637454,2.317774454546872,2.0796985113292195,3.1747378837989553
Bglap3,0.9952469174156423,0.7495502482850864,0.36360787435635356,0.28665238950880545,0.5080490704816715,0.25822041064342016
Bglap,0.0,0.0,0.0,0.0,0.0,0.0
Pmf1,3.5539491819908204,3.3637734186890924,3.4364273405286743,3.26765439466597,3.3885622889733384,3.2362119391967488
Slc25a44,4.347227291890995,4.3570451554315,4.470178682692205,4.240006611674018,4.401961695951371,4.249693140844626
Sema4a,5.969545641509874,5.74170321190576,5.22736959204293,5.537039658455028,5.644279488198777,5.119786237492059
Lmna,6.164546986625027,5.967772626107127,6.061996909220706,5.923627204560025,5.942617018501632,5.525231496762289
Mex3a,3.6878996064006944,3.7506390692254152,3.7652070843274514,3.0995673484711688,3.35743719576492,2.9589798992985794
Rab25,5.104505718016732,4.907386906505676,4.785176593498295,5.105273936013422,5.0831700750239,5.21188643499792
Lamtor2,4.537940786580198,4.5065344357761825,4.356170168406807,4.64479800369261,4.644170510437471,4.788442418332092
Ubqln4,5.280050794264236,5.182726533989225,5.288359671830124,4.950019823170467,4.901366190383402,4.816883908683408
Ssr2,5.385145263546817,5.191908234747776,4.97180372407627,5.446800934531458,5.58579774772197,5.131072241576639
Arhgef2,5.642930293149797,5.626351083437695,5.536560752610135,5.923160611965641,5.953165495656408,6.107759538322603
Rxfp4,0.0,0.0,0.0,0.0,0.025244395991862765,0.023734097738066867
Khdc4,5.013722381348908,4.807675111753553,5.073640877906573,4.751703758348896,4.868930494604822,4.778513240417505
Rit1,4.438748025214005,4.622022198445709,4.430936250843864,4.3448252239819025,4.27622248655765,4.338420103263969
Gm10253,0.0,0.0,0.035390054696854405,0.05808617759581425,0.05047272216344353,0.0
Syt11,4.112314646405497,4.618481267991809,4.551447687548554,4.872589509325739,4.727965146701451,4.6782563678740585
5830417I10Rik,4.354572420305067,4.324946265930909,4.370593151404307,4.412589393361036,4.3794395016796255,4.219442183908898
1500004A13Rik,2.0347990912214,1.8359536777329422,2.2966758387241644,2.0971835527702494,1.9820305911421765,1.8155258753255674
Gon4l,4.598229745622013,4.5328234174160595,4.685792983009415,4.544411601145818,4.677596486365724,4.57467941007385
Msto1,3.5506865687361406,3.6742040090674766,3.754496954716077,3.6521825331271867,3.6119771847386586,3.6864286818187546
Dap3,4.651833615519084,4.625550637345619,4.61300383247159,4.98798517402656,4.921806983985272,5.118934630497708
Ash1l,5.812895085471624,5.768214763849218,5.911045510276277,5.6602722281613875,5.888278075714623,5.661875683325924
Rusc1,3.2343918946426737,3.7850271004168032,3.651654256496174,3.1895191371171925,2.9879068074974895,3.392879281816747
Fdps,4.528145053714839,3.342242602808653,3.3447407245012064,3.9339025650156523,4.239791462393418,3.469561187367832
Pklr,2.841953811395407,2.3485054510158614,2.817320741170209,4.4917970929355295,4.4306225704135445,4.734031764813226
Hcn3,0.467074065937812,0.8079539967111301,0.9954001128907993,1.0653444650596802,0.5953744410142474,1.1103393610198435
Clk2,4.740233993130468,4.6557827475191935,4.821750496094885,4.4546672178409485,4.489000647846755,4.5393161408733205
Scamp3,4.739736185164382,4.4379238473955835,4.493005792650826,5.105978605876194,5.071519141148627,5.073620948529521
Entrep3,3.735205652674748,3.8720532960823446,4.000703194521198,5.467623933671561,5.337733850216542,5.486072612733861
Gba,4.668012297866992,4.592817636442222,4.195475170552748,4.737040734683381,4.571682137072838,4.40668834107728
Mtx1,4.205711742341837,4.018886710901271,4.179353226082863,4.179618001316272,4.137223942635708,4.073132751730601
Thbs3,4.294243457004278,4.200648002295396,4.2524609778556455,3.929345060888549,3.8529577613279486,3.5904178742379935
Mir92b,0.028481028656245362,0.0,0.0,0.0,0.025244395991862765,0.023734097738066867
Muc1,5.295879932524747,5.673676785878137,4.995320603321813,5.707885058782761,5.423729737642975,5.667962583970214
Trim46,3.7228993720845525,3.684567026315678,3.4852838919093108,4.065779660669544,4.252083137630349,4.441949217568681
Krtcap2,4.675473712690716,4.663078965127412,4.530693027923416,4.849188907719053,4.760476267477451,4.578099162835399
Dpm3,3.7777754333274167,3.646479528031011,3.661700381289664,3.681863612362244,3.417096414892361,3.5759185761532266
Slc50a1,4.4340275860052705,4.435492916319276,4.455488447039897,4.4438005148094275,4.448496493906944,4.272458001996974
Efna1,3.162424115289803,4.066635632876112,3.6716467149492367,3.3961336168700234,3.2040160506457647,3.9880107837141066
Efna3,0.7528897639546461,1.3860975884671958,1.4114987656939098,1.2325502986714651,1.1748130679730564,0.9124221136953191
Gm15998,0.14194723316740682,0.1788002115220763,0.15862246860394372,0.11597752084120833,0.20062797522679618,0.14194085740134768
Efna4,3.7187634321590606,4.000259107714796,3.9392714041252583,3.172648403474373,3.529674700059916,3.0921890863156762
Adam15,5.23919474351431,5.375599887833944,5.264664404186974,4.860057260008659,4.8642654094321705,4.726912424216703
Dcst1,1.1018816037406205,1.0527556815860801,1.062688512886599,0.6265591086078843,0.5302378251043228,0.8959086345790712
Dcst2,0.858913275972028,0.6472007208956537,1.062688512886599,0.6265591086078843,0.9910030553008592,1.1655205364290644
Zbtb7b,5.812213782687611,5.709545707167192,5.6628273741304,5.4178292411176505,5.552288943962983,5.269702760710681
Gm15417,2.3586799909483105,2.1911433517629355,2.607136893293764,2.1249307287611474,2.0287577554420784,2.1533538285099945
Lenep,2.5914314735002386,2.5466187521322174,2.747499427078897,2.3063723933987235,1.9186898137708168,2.2063422071983396
Flad1,4.384135958638957,4.276921273323859,4.313032860381045,4.176946648963846,4.122608987836594,4.242897804559544
Cks1b,3.973524265183566,3.594272949750068,3.3066181919785036,3.3421944050457486,3.663744290914572,2.997525513047877
Shc1,5.843413357015468,6.156622596454747,5.874816937382482,5.60280577056822,5.545805180075921,5.3054490131313665
Pygo2,4.832857890461666,4.650888864115658,4.804211024356739,4.770104964379446,4.763928507129733,4.87362969961749
Pbxip1,6.80310120711592,6.90657390268196,6.8333157563843105,6.295835589673978,6.144104527784727,6.034342915224018
Pmvk,3.6427286792721514,3.6152070896969906,3.880415586126358,3.5541482774458597,3.48738421770383,3.6162541847197627
Kcnn3,3.2343918946426737,3.52569380571041,3.8537706720909846,3.3130399333117895,3.089222639134372,2.828018781175299
Adar,5.142832263459496,5.151100771740089,5.055756739735998,4.737549951121949,4.693899685754939,4.661347499443993
Chrnb2,1.2614453353354147,0.9531730804162952,1.3181692005593109,1.4063147514079406,1.1604907714089414,1.4408823467240588
Ube2q1,5.320975184100233,5.169670457731943,5.225087052157858,5.178318894257781,5.32576991590635,5.258403810505501
She,2.6923219059359615,3.261056030154472,3.3802637395851862,1.978077780914667,2.3746557847756704,1.823026038409373
Il6ra,3.902516183804359,3.781524003016383,3.865700511530083,3.9132283411736246,4.264225620041473,4.195423405250094
Atp8b2,5.038034181324292,5.133088906874183,5.0278524106199916,4.788657565011989,4.9262118118209175,4.826441143486085
Hax1,4.2578322818164915,4.189816901956907,4.189057534662003,4.380372972913177,4.40010409392841,4.3629079729540345
Gm19710,0.7746976142725004,0.4237503754446667,0.9485434485462829,0.5526273594909982,0.5521900995668131,0.4798365314667124
Ubap2l,6.11166413933426,6.048077277167494,6.119443328284818,6.092877693227853,6.210956113873627,5.991719543433632
4933434E20Rik,4.584948999553499,4.654805884623922,4.575433288416629,4.673429179900321,4.539856238651035,4.770900583754134
Cfap141,4.384135958638957,4.347124449490271,4.753031845029439,6.7440607103937,6.656096866787225,7.142981098739095
Tpm3,6.590012600206076,6.3297940438713045,6.462498698358844,6.387719652096373,6.42673286120586,6.245059699806415
Nup210l,1.9429980270406126,1.6245338442028556,2.0050581366340867,2.165196752644459,2.1802482068824816,1.823026038409373
Rps27,6.452706164338011,6.575384806687975,6.654998264348221,6.311466618313712,6.184249735374258,6.610626529331891
Rab13,3.5539491819908204,4.011477228608084,3.6534883373691978,3.280832640910442,3.2202569261955767,3.2976466766076937
Jtb,4.521354403101791,4.460727729825982,4.451369244169404,4.580793378969079,4.569591627746016,4.617311912627454
Creb3l4,5.097218355697948,5.09417390232157,4.996039186476274,4.7925199048332185,5.049746096933194,4.039446518271279
Slc39a1,5.859143389965925,5.733760260437761,5.623720727257555,5.716720881742621,5.634766958294545,5.418739032031037
Crtc2,4.766754198107276,4.764829622116618,4.884444597929593,4.3425609814378445,4.533367709879272,4.517792906055319
Dennd4b,3.776472167926652,3.8613099191354414,3.9830619427729737,3.5591194388779543,3.5355730503472076,3.8675667040437394
Gatad2b,4.225888662655282,4.271917839398609,4.258986118299079,3.9696341482374677,4.272708906243523,3.72491578622722
Slc27a3,4.468573117022353,4.745380078676937,4.733921954860083,3.5186417197219706,3.4965979613812186,3.4666039765966494
Ints3,5.547279612381819,5.5500800676957205,5.600835860572676,5.962362834340928,5.899412329141373,5.9229648688826355
Npr1,6.076577687283287,6.245409538597572,6.178917115532726,6.595076953217764,6.270757152705917,6.827487773830682
Ilf2,4.786430465473994,4.6577336156942675,4.822889949739329,4.795406902718906,4.783128402857016,4.790021978855311
Snapin,4.98218418122983,5.0520420162655615,4.98520584666498,4.976826283156652,4.978653047625047,5.046207672778489
Chtop,5.698280625586307,5.564548227252055,5.654433503578015,5.623380770592289,5.695803755948556,5.56400708346207
S100a1,4.826029689810749,4.761321358268774,4.649552686856871,5.344002063225726,5.110651607758849,5.452056936469436
S100a13,3.2048377990939296,3.131056698369795,2.789536689184925,2.9978688212021734,2.990441705129215,3.0921890863156762
S100a14,2.5524962092263075,2.30885599342095,1.8861583014328174,2.814326415853765,2.7255136970674845,1.823026038409373
S100a16,5.688880289951169,5.484278481105212,5.308182338526717,5.837789774607012,5.734573263042979,5.305684656050079
S100a2,0.11369441521222068,0.10253704520958629,0.035390054696854405,0.2586414953074637,0.3464846750378162,0.6234389930442333
S100a3,0.6392100433428748,0.9182530366608554,0.5551065946923581,2.216539689692908,1.9682842354784937,2.3187145359404955
S100a4,2.8745284638905786,2.7054320951779234,2.6302374021865407,2.7273644284081064,1.7708801092281397,1.823026038409373
S100a5,0.0,0.0,0.0,0.0,0.0,0.023734097738066867
S100a6,5.3775429797509835,5.241769409357926,5.16099675047564,6.182117599075653,5.692064247699655,6.397022966640817
S100a7a,0.61553907653891,0.6681768814050074,0.7159837257610487,0.44964525723275883,0.48562730546450433,0.43695248184233776
S100a8,0.05693898712227472,0.05133585693004986,0.0,0.0,0.05047272216344353,0.0
S100a9,0.0,0.20401541914933005,0.10599374865669833,0.11597752084120833,0.0,0.0
Pglyrp4,0.11369441521222068,0.05133585693004986,0.0,0.0,0.0,0.0
4930529C04Rik,0.0,0.0,0.017697797411868783,0.0,0.0,0.0
Pglyrp3,0.0,0.0,0.0,0.0,0.0,0.0
Lor,0.5426677579632478,0.10253704520958629,0.10599374865669833,0.2586414953074637,0.15090902301745615,0.39329929246745976
Sprr2a3,1.4019442154040012,1.3240038746104843,0.2453142205031036,0.9532081995626832,0.10081743530634124,0.0
Sprr2b,1.246411749595609,1.5747067066491636,0.2453142205031036,0.720601148301558,0.10081743530634124,0.0
Sprr2d,0.0,0.05133585693004986,0.035390054696854405,0.0,0.0,0.0
Sprr2e,0.0,0.0,0.17607599465425317,0.0,0.0,0.0
Sprr2f,4.416984664666509,5.714977616780855,3.0225589852167585,0.14479067991943215,0.0,0.04745483904659163
Sprr2g,2.4456108040962556,3.1288155628676546,1.1161690115889382,1.263378625765974,0.0,0.0
Sprr2h,0.0,0.0,0.017697797411868783,0.0,0.0,0.0
Sprr3,0.0,0.05133585693004986,0.10599374865669833,0.0,0.0,0.0
Sprr1a,1.5268993238216837,2.5858406526742135,0.7843154837695138,1.7976893233426587,0.699066491292654,0.04745483904659163
Ivl,0.7962008462945412,0.3279209648080385,0.2453142205031036,1.1518023160089788,0.6166025771891537,0.2120345611418608
Lce6a,0.0,0.0,0.035390054696854405,0.0,0.0,0.0
Lce1a1,0.0,0.0,0.035390054696854405,0.05808617759581425,0.0,0.0
Lce1b,0.0,0.0,0.017697797411868783,0.0,0.0,0.0
Lce1c,0.0,0.0,0.0,0.0,0.0,0.0
Crct1,0.05693898712227472,0.10253704520958629,0.0,0.05808617759581425,0.05047272216344353,0.23518905258862657
Flg,0.0,0.0,0.0,0.0,0.05047272216344353,0.04745483904659163
Hrnr,0.0,0.0,0.0,0.14479067991943215,0.5302378251043228,0.14194085740134768
Rptn,0.028481028656245362,0.0,0.0,0.0,0.05047272216344353,0.0
Tchh,2.502780592603497,3.391780131111083,3.2790428841876165,3.6521825331271867,3.3379293277577453,3.7663785249712007
Tchhl1,0.0,0.0,0.0,0.0,0.0,0.0
S100a11,6.185762413497117,6.284189328492711,6.133898665705784,6.826921709206804,6.494090346896857,6.861372101649331
S100a10,5.0461307156998405,4.985843423623461,4.964911207464427,4.6842265570507005,4.05668802556642,4.111958624981292
Them4,2.815113313071039,3.0073286696453883,2.878654997541267,2.858473456145836,2.745085726969446,2.44065346515863
Them5,2.0347990912214,3.5241824254511425,3.627500378295929,3.3584811791157234,0.940642112545737,0.7007795776241693
C2cd4d,1.9349690857607638,2.4589497444242703,2.181104796469729,3.1750759434388818,2.05454198429883,2.2063422071983396
Rorc,3.395471302191564,4.096109249551664,4.285156724120274,3.975103736069642,3.4269764037891353,4.983505625612148
Lingo4,0.11369441521222068,0.9182530366608554,1.2069544268947996,0.8309279979876585,0.05047272216344353,1.3291122889043063
1700040D17Rik,0.2259514962969404,0.47036753426976513,0.4453032482766218,0.8309279979876585,0.2498627654439783,0.165399116627736
Tdrkh,2.084817839892867,2.4369095673975787,2.21983048985608,3.0179153171408317,2.7222144435828888,2.934116160231984
Oaz3,0.44129490647592184,0.7495502482850864,0.7019597800364736,1.2480651665729918,1.270546278008806,1.4514733867236373
Mrpl9,4.372702692858776,4.582364923762088,4.321998342202699,4.428663383243107,4.365422068275043,4.658201286486143
Riiad1,2.5743116238062207,2.684715281372359,2.7223361010000016,4.481985957748609,4.198198722162954,4.745648377843392
Celf3,1.0496744834174216,0.7887328359833583,1.062688512886599,0.6975772864789372,0.9234289460038169,0.7195735939742928
Snx27,4.902930804754278,4.946106958318034,4.974009125616944,4.940922253252942,4.957934381183186,4.907176519053646
Rpl31-ps11,0.2259514962969404,0.47036753426976513,0.2965141681279119,0.6022372134310614,0.20062797522679618,0.3264778202350997
Tuft1,3.1181385542789206,3.4122832590817556,3.243816823354883,3.9350387054611304,3.462391764776277,4.09154489815355
BC021767,1.246411749595609,1.7354826794341178,1.8323256015570306,2.929036673955668,2.346317035562141,3.2211929421364434
Selenbp2,1.2614453353354147,1.4449664464379075,1.395089848499025,1.9701587876511895,1.779198739864912,1.988594386602514
Cgn,5.604670762637128,5.4664234112043415,5.49512973171486,5.484410018597449,5.20365462480879,5.589164922000211
Pogz,4.963648649547601,4.916080028165343,5.072754226047401,4.788657565011989,4.975520183610628,4.831375045346667
Psmb4,5.416509024750213,5.24258424905549,5.23040489713475,5.545699428042611,5.464959907922782,5.337225653667249
Selenbp1,4.6631861125520375,5.239865530813193,5.256208927515208,6.134659825476852,5.377699335670682,6.3705686690164836
Rfx5,4.152518738788272,4.093543278610017,4.1270868314279605,4.1067778768858725,3.929219746669046,3.9915233196158044
B230398E01Rik,0.11369441521222068,0.025676382633527485,0.035390054696854405,0.17348499933881656,0.025244395991862765,0.09480323068514838
Pi4kb,4.642548176310087,4.60778263511412,4.744138780248946,4.727316034217471,4.680410261593031,4.6586513518654975
A730011C13Rik,1.4019442154040012,1.672164938145858,2.149035850045857,1.4459140388008693,1.3831293470633104,1.8740813164623422
Zfp687,4.778318936976049,4.8905430509969685,4.885514853018312,4.761692375855966,4.729303924548713,4.645060505893797
Psmd4,5.098610524877087,5.071237420787962,5.018062971670429,5.101389351325015,5.069299559482441,5.081022331043086
Pip5k1a,4.266660627288302,4.242836543362853,4.300632626035835,4.215429144263221,4.342708702794944,4.227091110844387
Vps72,4.559040249227345,4.784337540559089,4.6348868893010975,4.732446082214726,4.576889374252347,4.761607056696156
Tmod4,0.3084206964186604,0.7093684255953457,0.2453142205031036,0.8094927531003097,0.3701926719228173,0.6234389930442333
Scnm1,3.6352483463336083,3.891105463980683,3.769296045887584,3.9316264073088774,3.8345857810514676,4.157535861184962
Lysmd1,1.9268778350097417,2.2246133724782777,1.7579595738116012,1.9296337774816046,1.692927988410367,2.2418685478892577
Tnfaip8l2,1.9268778350097417,1.9915204162660347,2.046357097572668,1.4966189147969418,1.1014660873885396,1.192202515567141
Gm9169,0.5177666203901381,0.47036753426976513,0.600422051573713,0.31444609911707944,0.39370330239419404,0.5631642225608374
Sema6c,2.9306306177069077,3.838366338943484,3.2856775427927283,2.4603725106692202,2.261460890452074,2.323330582132238
Gabpb2,5.213793160754155,5.1870409543252975,5.231729951682409,5.1743795476444925,5.34667393766875,5.164728317266471
Gm16740,0.5915570613390426,0.7495502482850864,0.7708858511246138,0.720601148301558,0.3701926719228173,0.6234389930442333
Mllt11,2.8014199693708366,2.5858406526742135,2.6478463243270802,1.9045404967102022,2.3605850202461784,1.823026038409373
Cdc42se1,5.519585360824134,5.315601762417154,5.184473795418304,5.24853009604953,5.310423817636196,5.151346509868685
Gm128,1.1355145902945847,1.410015779262037,1.5274408662539574,1.9621790127207261,1.7369374356422842,2.0323120990666506
Bnipl,4.305067106701674,4.305041977384256,4.228508514602907,5.130334361610394,4.958289144809542,5.141399602526237
Prune1,4.480258525709996,4.5802612086299535,4.420773888748415,4.548724967518415,4.530651683995408,4.744410174821944
Mindy1,5.469974616161271,5.428150057423046,5.0211032885929985,5.011485883197718,5.161133893117572,5.293356997249135
Anxa9,3.3545858352916973,4.167000969020825,3.419211931668919,2.317774454546872,2.6105057880396485,3.392879281816747
Cers2,5.919853146178014,5.697042610964589,5.670663641541054,5.573005596618961,5.6996983477296,5.193869019923118
Setdb1,4.675473712690716,4.627059023293252,4.735165930894013,4.910556184950194,4.97237747484775,4.947081302810067
Ctxnd2,0.05693898712227472,0.05133585693004986,0.07073588179125875,0.9532081995626832,0.9744260031267483,1.5327506960263122
Gm4349,0.028481028656245362,0.12804583228305882,0.14112089734472744,0.3420066429334571,0.0,0.09480323068514838
Arnt,5.171047486542084,5.190193074742844,5.206830678938019,5.118578488616108,5.161133893117572,5.283287898114983
Ctsk,4.164094499739318,4.478953388054495,4.364758872280866,3.086411382215829,3.295870732484535,2.885111600733916
Ctss,4.553657038145282,4.75912242767846,4.486650598344295,3.6891484172203928,3.462391764776277,3.531117108252997
Golph3l,4.980228566042293,5.151100771740089,4.804790992914443,5.056152651988876,4.9734261421152395,5.044067504008642
Ensa,5.304692628118437,5.13852661042144,5.299027797936226,5.261276159223194,5.314158235193653,5.307097348729698
Mcl1,5.730225525387657,5.732929229845774,5.741174307320471,5.466887673235935,5.539279103791646,5.6088452146954495
Adamtsl4,2.73738723743724,3.469794171792265,3.447742136549495,2.6238401117873527,1.9682842354784937,2.201164888669099
Ecm1,4.563801123627355,5.209180727413081,4.684486016058267,4.13970475947215,3.5530625295080127,3.4754495524325937
Tars2,4.0567230112605595,3.762630917715156,4.000703194521198,3.9350387054611304,4.014762518945633,3.8615958450968435
Rprd2,5.05960151019218,4.99074493860136,5.016187402986941,5.017275776490781,5.076574048350707,4.998993371418093
Prpf3,3.9551486746626203,3.79430919931407,3.892755514755576,3.874179417743708,3.969098080912967,3.8495461944034197
Mrps21,4.303528022477463,4.117240228692606,4.164068014460706,4.292994475157001,4.169737530902896,4.282338953918088
C920021L13Rik,0.858913275972028,1.130213745198546,0.9838396757531731,0.7877455325384211,0.5953744410142474,1.2183055660892648
Ciart,2.4553656461882443,1.2583743999652903,1.5420208155798505,1.293417992690807,2.2189503028110065,2.1641726585575816
BC028528,1.0496744834174216,1.4563783632958736,1.2545793374395238,0.36931939669626324,0.3701926719228173,0.3489216783075351
Aph1a,4.7442075620369755,4.713175471071495,4.605247927899565,4.613019324832813,4.718543186159063,4.747296934272579
Car14,2.4456108040962556,2.9173245068876232,2.351572139028693,1.2325502986714651,1.4298084492584628,0.8103382237517486
Anp32e,5.18900130407792,5.023385353963149,5.228319114888491,4.984411948080843,5.0831700750239,5.15710350982462
Gm9054,0.3084206964186604,0.47036753426976513,0.12357628450369738,0.31444609911707944,0.2498627654439783,0.3489216783075351
Plekho1,4.647474733231148,5.088805591762034,4.858683485686994,3.9740122075058424,3.739700699641349,3.348894517763872
Vps45,3.8979063430615826,3.601299729731051,3.668943862136385,4.035431364795333,3.949843677019535,3.7772960286362114
Otud7b,4.969997261191609,5.196751940906115,5.204111866389432,5.578729798464814,5.611228487967854,5.764209591920822
Mtmr11,3.32637201257228,3.2843817850673154,3.0396030983009448,2.5633657204957156,2.553563635752267,1.9021775646216892
Gm17690,1.8155687604276516,1.819858062488784,2.037320892686098,2.024363501026991,1.8512572809758823,2.57138523982809
Sf3b4,4.79871046184269,4.692684412515506,4.796348352441621,5.061322113184637,5.125465631248718,5.001551503299145
Sv2a,3.0770635052934963,3.432375317659089,3.2158521885958438,2.572229471174337,1.8817645029049213,1.8304731873788378
Bola1,3.3405781737850173,3.3476688154103496,3.4511118104810308,4.223972510197514,4.1019496304473755,4.413610732034304
H2ac21,0.0,0.07696161449925921,0.07073588179125875,0.11597752084120833,0.2253124930926522,0.023734097738066867
H2ac20,0.08535097285070306,0.20401541914933005,0.15862246860394372,0.08706821982314317,0.125902500459535,0.1184047699751147
H2bc21,3.385886856997732,3.681986309863426,3.760278181681982,3.4342966244656714,3.1999144177741994,3.49435118887175
H3c15,1.4908659990857769,1.7700435208181728,1.459334921076106,1.7497605438318211,1.608850195294456,1.5806595988881262
H2ac19,0.467074065937812,0.9182530366608554,0.6735512895567758,0.8933994229503636,0.8883447520630529,1.305382469786058
H2ac18,1.4280796357442755,1.8359536777329422,1.42767207105014,1.9621790127207261,1.866621788941616,1.9949537597133238
H3c14,2.766349552667184,2.9868646953406524,2.614895875212374,2.96553637427738,2.773749323499894,2.6309210249989943
H4c14,0.2811309521678458,0.2540504041943831,0.2795252069950649,0.28665238950880545,0.2498627654439783,0.3038740083870037
H3c13,0.08535097285070306,0.2540504041943831,0.12357628450369738,0.0,0.10081743530634124,0.023734097738066867
H2bc18,0.0,0.0,0.035390054696854405,0.0,0.0,0.0
Fcgr1,2.780524519148882,2.771567598152354,2.2644469444155293,1.657642651265755,1.5793045545268583,1.2933325663403048
Terc,0.11369441521222068,0.2540504041943831,0.07073588179125875,0.20203863317416118,0.10081743530634124,0.23518905258862657
BC107364,0.05693898712227472,0.44717290649408736,0.10599374865669833,0.11597752084120833,0.10081743530634124,0.28111856469070995
Hjv,0.0,0.10253704520958629,0.035390054696854405,0.0,0.05047272216344353,0.04745483904659163
Gm15441,0.36232368345426075,0.7495502482850864,0.7843154837695138,1.11793743841226,0.9744260031267483,2.0012743977766405
Txnip,6.440054694718052,7.337255967586539,7.238831062417878,6.913948651285969,6.453252637519468,7.661870969337179
Polr3gl,4.135355693398526,4.326304486581672,4.145187864383395,3.8825907876670103,3.84435411454275,4.144831710883518
Ankrd34a,1.7694131129517003,1.795244289133537,1.8808976564960806,0.8933994229503636,1.2167874197127395,0.458493075187726
Lix1l,5.212242143379502,5.6628565393500425,5.468615619180682,4.794926314756716,4.452621517703948,4.248337761187259
6330549D23Rik,1.0847181847025325,1.0998028872067636,1.42767207105014,1.6140175044073803,1.5282094603426248,2.0012743977766405
Rbm8a,4.744703149972001,4.525064653850931,4.650229611140301,4.764174020538916,4.8257351250784275,4.848640582521797
Pex11b,4.043827433333354,4.033543083944613,4.0542928309319075,4.069757434225968,4.042611839897209,4.19470816664477
Itga10,2.7113443646525095,3.0199102176435018,2.9289461925101463,2.8003439565025183,2.628795540841538,2.3187145359404955
Ankrd35,2.9396841415723483,2.9526956726539066,2.930831145604621,4.470749078154676,4.281818672379651,4.688790221452499
Pias3,4.609636595199871,4.609318035519,4.642076124533825,4.528853076232758,4.4590695228757165,4.284303486559875
Nudt17,1.0136439377113042,1.036678141352937,1.4901228471710848,0.991662814572101,1.0708685086925334,1.4619648690142115
Polr3c,4.10951372155388,4.178080535916344,4.046899008133666,4.1562258139856585,4.198198722162954,4.2960103487523265
Rnf115,4.1702725671702305,4.202953774903273,4.092829494614094,4.158044759216824,4.165044939792355,4.228475563509364
Cd160,0.2259514962969404,0.4001063170299366,0.15862246860394372,0.17348499933881656,0.10081743530634124,0.23518905258862657
Pdzk1,2.730014779288728,2.4633009206767973,2.488844009457795,2.3783023669665564,2.8317095016760145,2.2953155931033353
Gpr89,4.038823003820391,3.7721220310901864,3.774992677332652,3.8873657352969597,4.0859581830341085,3.6756702540671173
Gja8,0.08535097285070306,0.10253704520958629,0.07073588179125875,0.31444609911707944,0.39370330239419404,0.37119786933631815
Gja5,2.2694714629371857,2.3866689573265343,1.9765821265777221,1.3227008840425727,1.4963701197185677,0.8791980533200665
Acp6,3.954057177473531,3.9180003515734416,3.987665547931029,3.8595933955786212,3.7456784443652524,4.040281771710112
Bcl9,6.497227990129263,6.000621406343025,5.754048305490286,5.760681037505322,5.860463468154721,5.806644260213047
Gm17608,1.606638090868545,1.2447945536136371,0.9485434485462829,0.6975772864789372,0.9234289460038169,0.5631642225608374
Chd1l,3.7699302680747193,3.5998983123403154,3.8186584362307987,4.545028936344859,4.464895493416283,4.735699564545333
Fmo5,3.5174622871237826,4.184357059880616,4.02311815276946,4.571821244559269,4.441385204998219,5.029267372630333
Prkab2,3.8433084145677157,3.909801714332919,4.274376440096345,3.44731757998125,3.5616940697008093,3.234346815986745
Pde4dip,5.401207120699256,5.621715986906188,5.419513761326776,5.166122395809543,5.463676805788214,4.87508038288532
Sec22b,5.117558887483366,4.966351485677233,4.917101244924834,4.967565982519316,5.060051307824118,4.84154525923289
Gm5544,0.05693898712227472,0.05133585693004986,0.08837851092040189,0.0,0.0,0.0
Notch2,6.217617124663033,6.567188071615202,6.591786889224286,6.6919313395131965,6.27741808729728,6.439160326626919
Adam30,0.0,0.0,0.0,0.05808617759581425,0.0,0.0
Reg4,0.11369441521222068,0.0,0.0,0.0,0.0,0.0
Hmgcs2,4.825115730602109,5.998328731975198,5.9517326552929095,5.119968726550163,4.039950367131681,4.6116686029407905
Phgdh,3.164828054928645,3.1443994392417727,3.423831701789067,3.9519278235422726,3.355679357066929,3.7157205374072
Zfp697,2.245895489562313,2.2623268408192487,2.2896012665977574,2.165196752644459,2.355851205794871,1.888223693056371
Hsd3b9,0.0,0.0,0.0,0.0,0.0,0.0
Gm5853,0.17008798335430372,0.10253704520958629,0.2965141681279119,0.05808617759581425,0.20062797522679618,0.165399116627736
Hsd3b2,0.08535097285070306,0.15347204269197626,0.035390054696854405,0.5017501529305011,0.27426641431162263,0.37119786933631815
Hsd3b3,0.028481028656245362,0.0,0.05307124731711281,0.02905533515099825,0.0,0.07114893499146073
Hsd3b6,0.0,0.0,0.0,0.0,0.05047272216344353,0.0
Hsd3b1,0.028481028656245362,0.7093684255953457,0.0,0.8309279979876585,0.05047272216344353,0.04745483904659163
Hao2,0.0,0.10253704520958629,0.0,0.0,0.0,0.0
Wars2,3.3897316404359934,3.3404273188269933,3.2696799969286885,3.8632598774830917,3.907147944641932,3.935642889418015
