Accession,luminal protein 2.5
Q99LF4,0.8419680385728655
P09242,-1.9987893117685291
Q9EPC1,1.066151637959362
Q9CZD3,0.5921720155387196
P97372,1.2379588258035576
P42703,1.7180292012771754
P29351,0.3815904451997064
P97290,1.0665916679985739
Q9R0P3,1.253451696998302
Q9Z1Z2,0.6419616510417868
P47962,1.373133728629653
Q9JHW2,0.9225827814005794
Q9WV32,1.244138820540725
P06801,0.6371841127066556
P24369,0.906197045025117
P21460,0.016480217757122505
P60122,0.3492282837131925
Q99JI4,0.6233833612210065
Q9WTM5,0.9510991347484341
O70194,0.5661642610327247
Q99MN1,0.9427192786183752
P10810,-0.8358144689394501
Q8BMJ2,0.2553369002127992
A0A0R4J039,1.4421390203371907
Q8BK64,0.7010240579905382
G3V018,0.2864452184683016
Q8BP47,0.9005562682747487
Q8BK67,0.4425006564330593
Q8VIJ6,0.9065975999255266
Q3UE92,0.5680216956790454
O35685,0.791110374355268
P50516,0.7746376437899172
Q9D8W5,0.5660092029853209
E9PUD2,0.21730851670093604
Q61553,0.5318755228234475
Q05D44,1.34297826746505
Q91WU5,0.2976378825430416
P41245,-0.31891337476141346
Q8BVI4,1.248131971778971
P0DP27,1.833343451107469
A0A1W2P6F6,1.856408291624668
Q9Z0E6,1.1110369888850133
Q99KI0,0.3985191675051309
Q7TMB8,0.7299324830705592
Q9Z0U1,0.5831940143978634
Q00915,1.2632560719777834
Q9Z1Q5,1.3612806416313061
Q9JKR6,0.1870105197389937
Q64471,1.411115441082495
Q64442,0.5684512628649917
Q8R3B1,0.2034882498913897
Q3UDE2,0.2854603005627753
Q61823,0.6146293631413478
P62334,0.8314115034063593
P70168,0.8268337562155327
Q68FL6,0.20919954720956818
Q06890,0.7593094316099498
Q6ZWQ9,1.308258413129972
Q3ULJ0,1.4369517674791774
Q62433,0.0971792494182326
Q9CQT1,0.6887903719187101
Q921W7,0.7718164557177415
Q9CZC8,0.778379324700536
P70349,1.4479629583091138
P25444,0.8738242097208222
P48774,0.737811197651224
P31230,0.9754347280542149
Q61166,1.2774745098653362
Q9QWL7,1.6931033513101854
Q00PI9,1.1363900772432682
O70475,0.26439891756704503
Q61646,0.27259145623152986
A2AN08,0.47584226800260415
P54775,1.2000213928115422
Q9R111,0.6492291157017704
Q6PGH2,0.4816794422589511
P28474,1.574337143180156
Q8QZY1,0.5251219061552802
Q7TNC4,0.6831736715853644
P99029,1.2252498860631298
O55222,0.7361467420781554
Q8BJW6,-0.15418067682761005
Q61730,0.4372569696542934
O35381,1.1162109618046898
A3KMP2,2.3348728656941162
P14148,1.2767619048738927
P06281,0.21542293145876992
Q9WVK4,1.0874824848933553
O35215,1.0912382446724767
Q62167,0.939389955939462
Q6P5F9,0.632910260481406
Q9D1P4,0.3610171578132068
Q91YR1,0.7490859559501494
A0A0R4J093,1.0688811734862724
Q6AW46,-0.14528852208623919
P24547,0.3321058299906341
Q9CX80,0.7031523480384105
O09061,1.0849720962037226
P47963,0.8900704465649888
Q9CRB6,1.4031512640480137
Q6IFX2,2.190572869391239
A0A0A6YXW6,-0.08412246362387549
Q9CR16,0.7752990201010098
Q61247,1.1270884736411537
P63001,1.9504650889336108
Q9QZD9,0.7939447404863802
Q8K354,0.7111333499753224
P60229,1.0274247902858882
Q924M7,0.35742916091592536
Q09098,1.1893928009618175
P04104,2.768533173425282
Q6P069,1.173942295067948
Q6PDM2,1.1055246285812708
Q9CZ30,0.6316007728752786
P31725,0.8901255261170958
Q9CT10,0.3168751867600733
P11087,0.1006033026245703
P24472,1.6153434760029122
F8WJK8,1.4437165440577873
P09528,1.0691986638414455
P35235,0.9183301151136766
A0A0G2JFY5,0.3251186409778535
Q02819,0.3741858033052736
D3YWF6,0.9237474502154485
P06797,0.03376005223908733
Q9DCN2,0.9463232942736306
Q9DBE0,1.2320283387439408
Q99J09,0.0728526499153688
P54822,0.5291812327792762
Q61704,-0.05285574686077106
A0A3B2WDD2,0.9665596324181989
P61205,0.9733354851418619
A0A1W2P7A1,1.2074936485624526
Q9D8U8,1.0794790901476152
Q8C0L6,-0.5346123130936477
G5E895,0.2814452271407488
Q8VDN2,0.15720281635623878
Q9CPW4,0.7652635378871874
Q61081,0.5611982478786465
F8WID5,1.6324072602409796
P07310,0.6562870562731097
Q9JMH6,0.7090515288536539
Q9DCJ9,1.0050859711973974
Q8C845,0.8354114928077981
Q9DBB9,0.5566815292237252
O88487,0.5868440550877176
P97855,0.1774997363007223
Q8CFG9,0.482435939586072
P63037,0.17176056912683504
Q9CXW3,0.566138122131424
Q6P8X1,0.5588140322851923
O55234,0.6787269149021571
Q9DBG5,0.4794481353463531
P47738,0.37569817318621174
Q9DBR7,0.5529633352985563
Q8R1Q8,0.5217650432561823
P10630,0.6613668710778409
P62814,0.8585537763463567
Q9CQ60,0.9525849098804048
P53810,0.982337481478037
P61222,0.22932741295723835
P10711,0.4082839276556005
P35564,0.05931523065336129
Q60598,0.8569548419806798
Q8VCC9,-0.49180842815195985
Q9WVE8,0.8371223257536209
Q8K157,1.382675778300624
O09159,-0.4240301342105243
E9PVA8,0.18120087555190584
O88851,0.8816955190475669
Q61635,0.2741083011927482
P54923,0.601776269155459
P14152,1.8567057367051119
Q91YR9,1.0525252636324536
P05784,1.8200843953373134
P70698,-0.3158321138793078
Q6DYE8,0.12714485379846271
P17427,0.2591119189110244
Q8BWY3,0.5560643274704862
Q8CAA7,0.30148606550819446
Q3B7Z2,-0.014921250013463987
Q62426,1.397730570502402
O55131,0.15381546365073867
Q8BML9,1.5144880665409153
P26262,0.7633397748495674
P24288,0.9609334841462845
Q9WUA2,0.4845240390623658
P97298,0.7474102982876847
P01898,0.5095029746070207
Q810B6,-0.10885836062703205
P63028,0.6819532791668539
Q68FL4,0.7156108877019378
Q8BX70,0.42703234523595823
P14869,1.0485189189424449
Q8BTZ7,0.5943959962804145
Q8BJU0,0.42477666235611466
Q9JL35,0.33954243257241745
Q9JLI8,0.2351413804573976
Q99KB8,0.018921840987296427
Q8BUV3,0.1608743966372976
Q8K010,0.4399496634704931
A7ISP9,0.9555695852417614
P28352,0.9985792458708576
Q6NSR8,0.7023736092420946
P47911,1.1400338051680332
Q8BTS3,0.16228767744486572
P26043,0.7327879939505759
Q9CY64,0.6039659234276139
O70435,1.1516857240704899
P19973,0.5297722964245619
K3W4L3,0.6465887999432022
O08804,0.32262050952442056
Q07456,0.28241920773789314
P08607,0.16154752719521395
Q91V41,0.46187270657807844
P35980,0.7439415315355945
Q99LD4,0.38876828292206916
P15947,-0.6390130364278361
P50404,0.9681738334306872
Q9R0Y5,0.7930742323847907
P56480,-0.45333534808933856
Q9DAR7,0.5379435010469678
Q3TML0,0.7414600726854911
P17710,-0.0003494059647602407
Q91XV3,0.03214904185132966
O88685,0.4684966242133099
Q61074,0.3577696081336496
Q80W21,0.8610168175835182
Q923D2,0.881803987812231
P17156,0.6998090439951062
P04117,1.4742549017118172
Q9CR00,0.26181824953358773
Q8C7R4,0.9606788322520605
Q9WTQ5,0.6496018935249084
Q62219,1.194317554845454
Q9R069,0.0629288474352958
P24270,0.7151357658612474
Q8VDK1,0.04874070880742936
Q922H4,-0.1758275563851764
P30681,1.2470207958596222
Q9Z2U0,1.2631404356249587
Q61990,0.013660262347070086
Q9CQC6,0.9622229318972447
Q921F4,0.5645854981852312
Q9Z2N8,-0.14085689438439644
Q3TTY5,2.6656899125170637
P42227,0.16152403410418398
O88958,0.24960806719645873
Q99LB4,0.9574250349653021
P62827,1.4252652493036322
Q6P1F6,0.2694920875361253
Q6S9I3,0.3135105975730274
Q8BU85,0.401719981000086
G3UZ26,0.258327973023935
Q8BHG1,0.6717782318867672
Q8R050,0.8591518416274101
Q8CG76,0.7296289252149294
F6ZHD8,0.3760003395312495
Q8BGD9,0.4761569661603939
O35887,-1.1645952383479783
E9Q414,1.7264501226277467
Q8BZW8,0.2025018300844911
