Accession,luminal protein estrus
Q8CAA7,-0.06795440020050823
Q3B7Z2,-0.0725352097501911
Q62426,0.10308159275809443
O55131,-0.0720404559851044
Q8BML9,0.02513095486103262
P26262,-0.049707315571381375
P24288,0.02110055147067915
Q9WUA2,-0.04813730360835265
P97298,-0.014060712805866342
P01898,-0.06598120937639552
Q810B6,-0.07183735598402453
P63028,-0.05184268622590173
Q68FL4,-0.01109730941770886
Q8BX70,-0.052820103468330354
P14869,0.023282078352716673
Q8BTZ7,-0.04542539417400543
Q8BJU0,-0.059357448830208104
Q9JL35,-0.06505928713882972
Q9JLI8,-0.06974390661763628
Q99KB8,-0.07465155809785204
Q8BUV3,-0.07001441478327221
Q8K010,-0.067131372997955
A7ISP9,-0.0456175078054046
P28352,-0.016808706678756044
Q6NSR8,-0.04833275791682501
P47911,0.05835996740065742
Q8BTS3,-0.060522648021268055
P26043,-0.04758838235366639
Q9CY64,-0.053397093718447995
O70435,0.0482848769592203
P19973,-0.06264118443476427
K3W4L3,-0.04116711157863509
O08804,-0.06509281798773715
Q07456,-0.05116883975090881
P08607,-0.07018189012545574
Q91V41,-0.05852677127267334
P35980,-0.035024139926243834
Q99LD4,-0.06074114492407905
P15947,-0.07898302132725558
P50404,-0.049389176975613236
Q9R0Y5,-0.027186404026999626
P56480,-0.06402124116449259
Q9DAR7,-0.050616024556620134
Q3TML0,-0.01700865092017615
P17710,-0.07226859231284646
Q91XV3,-0.074234690924716
O88685,-0.051691725644960405
Q61074,-0.05734234238518961
Q80W21,-0.032805381018687296
Q923D2,0.0031338134350319693
P17156,-0.06306288306765112
P04117,0.1722950051743791
Q9CR00,-0.06451461948707853
Q8C7R4,-0.027575682253556003
Q9WTQ5,-0.045018403317968254
Q62219,-0.014296491344367631
Q9R069,-0.07643520113869573
P24270,-0.06588986589408859
Q8VDK1,-0.06897509174709388
Q922H4,-0.07207369878572807
P30681,0.03132716267360829
Q9Z2U0,0.06464936380810363
Q61990,-0.07135199108781821
Q9CQC6,0.019956174716092134
Q921F4,-0.04074608536056872
Q9Z2N8,-0.07650464683799967
Q3TTY5,1.1521730574353604
P42227,-0.060615552938610866
O88958,-0.05715358535390742
Q99LB4,0.0008750572960531706
P62827,0.09472456434465237
Q6P1F6,-0.060890871894256515
Q6S9I3,-0.06535049262980303
Q8BU85,-0.07216805125250626
G3UZ26,-0.05860878308889688
Q8BHG1,-0.04601010116611087
Q8R050,-0.02142125616356335
Q8CG76,-0.0483646314516273
F6ZHD8,-0.0579601084796792
Q8BGD9,-0.06047176930425671
O35887,-0.07944375433157154
E9Q414,0.033796851359609595
Q8BZW8,-0.06540897024000808
P51885,0.09772005452818405
Q9WUM3,-0.03097654249450826
Q64726,-0.05459740019596603
Q99MD9,-0.06835994768813873
Q4VAA2,-0.07421483658260308
Q91Z53,-0.050408454104780925
P01869,-0.03245043743502399
Q9WVJ2,-0.04188120686352058
Q9CY58,-0.03363198437806677
Q9JIF0,-0.048181538628583744
Q9QUM9,0.025991592321123844
Q62446,-0.05672549341164446
F7CUP3,-0.060574729441052036
P29788,-0.05429510408013145
P70372,-0.058640929124880385
A0A1L1STE4,-0.0652838040413686
Q91V76,-0.0431776986829661
P00493,-0.05774728467769815
Q9CYR6,-0.05240801951500885
Q3TW96,-0.056066675718128935
Q9QXT0,-0.07170996411137222
P26369,-0.06427783516874332
Q9R0P9,-0.0771110523501987
G3X9Z5,-0.08151856355975114
P22599,0.6990145832128865
Q05BC3,-0.05594966653434072
Q6Q899,-0.06301380099489155
P34022,-0.018397383224746686
P32067,-0.04528499189216092
O35744,-0.07569401517693514
P61202,-0.058924531566225555
Q922F4,-0.06005588090642799
Q9EPU0,-0.0611025729530039
Q9Z2M7,0.044118081139497126
P97825,-0.0696842677776526
Q91W50,-0.07057205171905506
P51150,-0.041195276147463905
Q9EQ80,-0.05958327679443257
P62751,-0.003026788596519008
Q06138,-0.056814968374654
Q9CPR4,-0.039334335755126494
O89079,-0.0057770740947575925
P17918,-0.03710836762976538
Q8C0C7,0.022664111804251503
